Total allocated: 625734140 bytes (7452331 objects)
Total retained:  29391785 bytes (232712 objects)

allocated memory by gem
-----------------------------------
     81005  /Users/hanke/.rubies/ruby-2.1.3/lib/ruby/2.1.0/rubygems/version.rb:192
     80964  /Users/hanke/.gem/ruby/2.1.3/gems/arel-5.0.1.20140414130214/lib/arel/visitors/to_sql.rb:540
     80964  /Users/hanke/.gem/ruby/2.1.3/gems/flounder-1.0.1/lib/flounder/entity.rb:64
     80929  /Users/hanke/.rubies/ruby-2.1.3/lib/ruby/2.1.0/benchmark.rb:488
     80929  /Users/hanke/.rubies/ruby-2.1.3/lib/ruby/2.1.0/benchmark.rb:492
     71321  /Users/hanke/temp/cocoapods/Strata/search.cocoapods.org/lib/models/pod.rb:472
     60708  /Users/hanke/.gem/ruby/2.1.3/gems/flounder-1.0.1/lib/flounder/result/accessor/node.rb:9
     60692  /Users/hanke/.gem/ruby/2.1.3/gems/arel-5.0.1.20140414130214/lib/arel/visitors/to_sql.rb:515
     50635  /Users/hanke/.gem/ruby/2.1.3/gems/flounder-1.0.1/lib/flounder/connection.rb:43
     50635  /Users/hanke/.gem/ruby/2.1.3/gems/flounder-1.0.1/lib/flounder/connection.rb:33
     49509  /Users/hanke/.gem/ruby/2.1.3/gems/flounder-1.0.1/lib/flounder/postgres_utils.rb:117
     46810  /Users/hanke/temp/cocoapods/Strata/search.cocoapods.org/lib/models/pod.rb:502
     42515  /Users/hanke/temp/cocoapods/Strata/search.cocoapods.org/lib/models/pod.rb:486
     40468  /Users/hanke/.gem/ruby/2.1.3/gems/flounder-1.0.1/lib/flounder/query/select.rb:89
     40468  /Users/hanke/.gem/ruby/2.1.3/gems/arel-5.0.1.20140414130214/lib/arel/select_manager.rb:267
     40467  /Users/hanke/.rubies/ruby-2.1.3/lib/ruby/2.1.0/forwardable.rb:183
     40465  /Users/hanke/.gem/ruby/2.1.3/gems/flounder-1.0.1/lib/flounder/result/row.rb:6
     40464  /Users/hanke/.rubies/ruby-2.1.3/lib/ruby/2.1.0/logger.rb:506
     40464  /Users/hanke/.gem/ruby/2.1.3/gems/arel-5.0.1.20140414130214/lib/arel/predications.rb:16
     40464  /Users/hanke/.rubies/ruby-2.1.3/lib/ruby/2.1.0/logger.rb:507
     39434  /Users/hanke/temp/cocoapods/Strata/search.cocoapods.org/lib/models/pod.rb:242
     38434  /Users/hanke/.gem/ruby/2.1.3/gems/activesupport-4.2.0/lib/active_support/multibyte/unicode.rb:336
     30350  /Users/hanke/.gem/ruby/2.1.3/gems/flounder-1.0.1/lib/flounder/query/select.rb:65
     30350  /Users/hanke/.gem/ruby/2.1.3/gems/flounder-1.0.1/lib/flounder/query/select.rb:71
     30350  /Users/hanke/.gem/ruby/2.1.3/gems/flounder-1.0.1/lib/flounder/entity.rb:162
     30348  /Users/hanke/.gem/ruby/2.1.3/gems/flounder-1.0.1/lib/flounder/query/base.rb:40
